2	-16.2426
3	-17.0616
4	-17.4016
5	-17.5675
6	-17.6595
7	-17.7129
8	-17.7604
9	-17.8029
10	-17.8322
11	-17.8489
12	-17.8574
13	-17.861
14	-17.8621
