2	-20.6904
3	-21.7754
4	-22.2654
5	-22.5115
6	-22.6503
7	-22.7341
8	-22.7866
9	-22.8215
10	-22.851
11	-22.879
12	-22.9027
13	-22.9206
14	-22.9327
15	-22.94
16	-22.9439
17	-22.9459
