2	-18.476
3	-19.1497
4	-19.7903
5	-19.8191
6	-20.2013
7	-20.2972
8	-20.2318
9	-20.4507
10	-20.2713
11	-20.3803
12	-20.3766
13	-20.3705
14	-20.3958
15	-20.4127
16	-20.4225
17	-20.4075
18	-20.3753
19	-20.4116
20	-20.401
21	-20.4052
22	-20.4033
23	-20.4118
24	-20.402
25	-20.4063
