2	-9.46766
3	-9.60414
4	-9.9959
5	-10.0395
6	-10.3843
7	-10.2485
8	-10.2358
9	-10.2319
10	-10.2258
11	-10.3452
12	-10.1415
13	-10.1139
14	-10.2929
15	-10.2368
16	-10.2316
17	-10.2139
18	-10.2384
19	-10.3301
20	-10.2232
21	-10.1453
22	-10.2532
23	-10.2497
24	-10.2677
25	-10.2517
26	-10.2557
27	-10.2517
