2	-25.103
3	-26.1591
4	-26.9876
5	-27.1578
6	-27.5613
7	-27.6117
8	-27.7634
9	-27.9294
10	-27.9072
11	-27.9193
12	-27.8888
13	-27.9526
14	-28.0058
15	-28.0009
16	-28.032
17	-28.0169
18	-28.0085
19	-28.0204
20	-28.0353
21	-28.0512
22	-28.0296
23	-28.0284
24	-28.021
25	-28.0353
26	-28.0389
27	-28.0305
28	-28.0353
29	-28.0316
30	-28.035
31	-28.0412
32	-28.0345
33	-28.0257
34	-28.0387
35	-28.035
36	-28.0311
37	-28.0372
38	-28.0356
39	-28.0376
40	-28.0352
