2	-4.83151
3	-4.84432
4	-5.19628
5	-5.41672
6	-5.71041
7	-5.22941
8	-5.22764
9	-5.24948
10	-5.22625
11	-5.34049
12	-5.26624
13	-5.2278
14	-5.22625
15	-5.39512
16	-5.22625
