2	-21.7958
3	-22.9456
4	-23.4746
5	-23.7427
6	-23.8945
7	-23.9866
8	-24.0447
9	-24.0832
10	-24.1064
11	-24.1211
12	-24.1289
13	-24.1328
14	-24.1347
