2	-11.7453
3	-12.0104
4	-12.4679
5	-12.4794
6	-12.8507
7	-12.6789
8	-12.7434
9	-12.8492
10	-12.7251
11	-12.7006
12	-12.8269
13	-12.8154
14	-12.7665
15	-12.7737
16	-12.7956
17	-12.7395
18	-12.827
19	-12.7639
20	-12.7775
21	-12.7916
22	-12.7878
23	-12.7856
24	-12.7321
25	-12.8278
26	-12.7832
27	-12.7324
28	-12.7803
29	-12.7887
30	-12.7822
31	-12.7871
32	-12.8009
33	-12.7849
