2	-7.16566
3	-7.19618
4	-7.4733
5	-7.86306
6	-7.76607
7	-8.11864
8	-8.06773
9	-7.85498
10	-7.70197
11	-7.73137
12	-7.91162
13	-7.77839
14	-7.72974
15	-7.73946
16	-7.7474
17	-7.72741
18	-7.74079
19	-7.72741
