2	-22.899
3	-24.1129
4	-24.6811
5	-24.972
6	-25.1372
7	-25.238
8	-25.3019
9	-25.3443
10	-25.3737
11	-25.3981
12	-25.4212
13	-25.4418
14	-25.4586
15	-25.4713
16	-25.4798
17	-25.485
18	-25.488
19	-25.4895
