10   0.00125258
6.66667   0.00282704
5   0.0050524
4   0.00796024
3.33333   0.0116053
2.85714   0.0160742
2.5   0.0214949
2.22222   0.0280433
2   0.0359474
1.81818   0.045482
1.66667   0.0569506
1.53846   0.0706435
1.42857   0.0867649
1.33333   0.105323
1.25   0.126002
1.17647   0.148061
1.11111   0.170349
1.05263   0.19149
1   0.210208
0.952381   0.225628
0.909091   0.237414
0.869565   0.245705
0.833333   0.250937
0.8   0.253665
0.769231   0.254438
0.740741   0.253736
0.714286   0.251949
0.689655   0.24938
0.666667   0.246261
0.645161   0.242766
0.625   0.239022
0.606061   0.235125
0.588235   0.231145
0.571429   0.227133
0.555556   0.223126
0.540541   0.219153
0.526316   0.215233
0.512821   0.21138
0.5   0.207604
0.487805   0.203911
0.476191   0.200306
0.465116   0.196791
0.454546   0.193368
0.444445   0.190036
0.434783   0.186795
0.425532   0.183644
0.416667   0.18058
0.408163   0.177602
0.4   0.174708
0.392157   0.171896
0.384616   0.169162
0.377359   0.166505
0.370371   0.163923
0.363637   0.161412
0.357143   0.15897
0.350877   0.156596
0.344828   0.154286
0.338983   0.152038
0.333334   0.149851
