8.33333   -0.000471658
5.83333   -0.00132853
4.5   -0.00287116
3.66667   -0.00532679
3.09524   -0.00896178
2.67857   -0.014116
2.36111   -0.0212614
2.11111   -0.0310915
1.90909   -0.0446413
1.74242   -0.0634182
1.60256   -0.089477
1.48352   -0.125279
1.38095   -0.173031
1.29167   -0.233066
1.21324   -0.301145
1.14379   -0.365933
1.08187   -0.410079
1.02632   -0.417727
0.97619   -0.384369
0.930736   -0.31947
0.889328   -0.239357
0.851449   -0.158303
0.816667   -0.0846265
0.784615   -0.0213842
0.754986   0.0314488
0.727513   0.0751992
0.701971   0.111504
0.678161   0.141869
0.655914   0.167544
0.635081   0.189508
0.61553   0.208518
0.597148   0.22515
0.579832   0.239845
0.563492   0.252943
0.548048   0.26471
0.533428   0.275349
0.519568   0.285029
0.50641   0.293881
0.493903   0.302013
0.481998   0.309516
0.470654   0.316462
0.459831   0.322914
0.449495   0.328924
0.439614   0.33454
0.430157   0.339795
0.421099   0.344731
0.412415   0.349368
0.404082   0.353741
0.396079   0.357867
0.388386   0.361768
0.380987   0.365461
0.373865   0.368966
0.367004   0.372289
0.36039   0.375453
0.35401   0.378466
0.347853   0.381335
0.341906   0.384073
0.336158   0.38669
