8.33333   -0.000504539
5.83333   -0.00150333
4.5   -0.00347411
3.66667   -0.00692925
3.09524   -0.0125276
2.67857   -0.0210679
2.36111   -0.033447
2.11111   -0.0505655
1.90909   -0.0731585
1.74242   -0.101535
1.60256   -0.13524
1.48352   -0.172696
1.38095   -0.210986
1.29167   -0.245968
1.21324   -0.272886
1.14379   -0.28743
1.08187   -0.286879
1.02632   -0.270828
0.97619   -0.241147
0.930736   -0.201269
0.889328   -0.155182
0.851449   -0.106578
0.816667   -0.0583587
0.784615   -0.0124937
0.754986   0.0298797
0.727513   0.0682542
0.701971   0.102559
0.678161   0.132981
0.655914   0.159843
0.635081   0.183527
0.61553   0.204414
0.597148   0.222871
0.579832   0.239225
0.563492   0.253767
0.548048   0.266748
0.533428   0.278385
0.519568   0.288862
0.50641   0.298335
0.493903   0.306933
0.481998   0.314775
0.470654   0.321951
0.459831   0.328544
0.449495   0.334626
0.439614   0.34025
0.430157   0.345471
0.421099   0.350332
0.412415   0.354872
0.404082   0.359118
0.396079   0.363107
0.388386   0.366858
0.380987   0.370393
0.373865   0.373732
0.367004   0.376892
0.36039   0.379889
0.35401   0.382735
0.347853   0.385443
0.341906   0.388019
0.336158   0.39048
