8.33333   -0.00185705
5.83333   -0.00514961
4.5   -0.01088
3.66667   -0.0195592
3.09524   -0.0315185
2.67857   -0.0468362
2.36111   -0.0652604
2.11111   -0.0861466
1.90909   -0.108432
1.74242   -0.13067
1.60256   -0.151145
1.48352   -0.168055
1.38095   -0.179749
1.29167   -0.184953
1.21324   -0.182947
1.14379   -0.17363
1.08187   -0.15749
1.02632   -0.135475
0.97619   -0.108811
0.930736   -0.0788388
0.889328   -0.046846
0.851449   -0.01398
0.816667   0.0188157
0.784615   0.0508124
0.754986   0.0814883
0.727513   0.1105
0.701971   0.137649
0.678161   0.162849
0.655914   0.186095
0.635081   0.207438
0.61553   0.22697
0.597148   0.244804
0.579832   0.261061
0.563492   0.275869
0.548048   0.289355
0.533428   0.301637
0.519568   0.31283
0.50641   0.323037
0.493903   0.332355
0.481998   0.340873
0.470654   0.34867
0.459831   0.355814
0.449495   0.362374
0.439614   0.368404
0.430157   0.37396
0.421099   0.379084
0.412415   0.383818
0.404082   0.3882
0.396079   0.392264
0.388386   0.396038
0.380987   0.399549
0.373865   0.40282
0.367004   0.405873
0.36039   0.408727
0.35401   0.411402
0.347853   0.413905
0.341906   0.416261
0.336158   0.418475
