8.33333   -0.000471743
5.83333   -0.00132962
4.5   -0.00287848
3.66667   -0.00535955
3.09524   -0.00907329
2.67857   -0.0144265
2.36111   -0.0220003
2.11111   -0.0326369
1.90909   -0.0475281
1.74242   -0.0682661
1.60256   -0.0967681
1.48352   -0.134912
1.38095   -0.183656
1.29167   -0.2415
1.21324   -0.302614
1.14379   -0.35607
1.08187   -0.388251
1.02632   -0.388767
0.97619   -0.35611
0.930736   -0.298074
0.889328   -0.226847
0.851449   -0.153412
0.816667   -0.0848276
0.784615   -0.0243161
0.754986   0.0274581
0.727513   0.0711392
0.701971   0.107874
0.678161   0.138862
0.655914   0.165185
0.635081   0.18774
0.61553   0.207253
0.597148   0.224294
0.579832   0.239312
0.563492   0.252657
0.548048   0.264608
0.533428   0.275383
0.519568   0.285163
0.50641   0.294081
0.493903   0.302257
0.481998   0.309787
0.470654   0.316746
0.459831   0.323202
0.449495   0.32921
0.439614   0.334818
0.430157   0.340064
0.421099   0.344987
0.412415   0.349611
0.404082   0.353967
0.396079   0.358081
0.388386   0.361966
0.380987   0.365647
0.373865   0.369137
0.367004   0.372451
0.36039   0.3756
0.35401   0.378601
0.347853   0.381463
0.341906   0.38419
0.336158   0.386796
