8.33333   -0.000691328
5.83333   -0.00217315
4.5   -0.00514958
3.66667   -0.0102966
3.09524   -0.0183385
2.67857   -0.0299769
2.36111   -0.0457874
2.11111   -0.0660776
1.90909   -0.0907149
1.74242   -0.118947
1.60256   -0.149274
1.48352   -0.179432
1.38095   -0.20658
1.29167   -0.227686
1.21324   -0.240073
1.14379   -0.241942
1.08187   -0.232725
1.02632   -0.213116
0.97619   -0.184822
0.930736   -0.150128
0.889328   -0.11145
0.851449   -0.0709921
0.816667   -0.0305468
0.784615   0.00857577
0.754986   0.0455089
0.727513   0.0797639
0.701971   0.111125
0.678161   0.139582
0.655914   0.165245
0.635081   0.188299
0.61553   0.208965
0.597148   0.227476
0.579832   0.244064
0.563492   0.258942
0.548048   0.27231
0.533428   0.284345
0.519568   0.295208
0.50641   0.305039
0.493903   0.313959
0.481998   0.322078
0.470654   0.32949
0.459831   0.336272
0.449495   0.342502
0.439614   0.348237
0.430157   0.353532
0.421099   0.358437
0.412415   0.362987
0.404082   0.367221
0.396079   0.371175
0.388386   0.374871
0.380987   0.378335
0.373865   0.38159
0.367004   0.38465
0.36039   0.38754
0.35401   0.390269
0.347853   0.392852
0.341906   0.395304
0.336158   0.397628
