8.33333   -0.000471646
5.83333   -0.00132831
4.5   -0.00286935
3.66667   -0.00531695
3.09524   -0.00892231
2.67857   -0.0139893
2.36111   -0.0209195
2.11111   -0.0302901
1.90909   -0.0429784
1.74242   -0.060332
1.60256   -0.0843535
1.48352   -0.117772
1.38095   -0.163688
1.29167   -0.224168
1.21324   -0.297099
1.14379   -0.371847
1.08187   -0.427979
1.02632   -0.443398
0.97619   -0.409447
0.930736   -0.337329
0.889328   -0.248302
0.851449   -0.160245
0.816667   -0.0824512
0.784615   -0.0174305
0.754986   0.0357387
0.727513   0.0791015
0.701971   0.114744
0.678161   0.144407
0.655914   0.169448
0.635081   0.190887
0.61553   0.209481
0.597148   0.225792
0.579832   0.240248
0.563492   0.253172
0.548048   0.264811
0.533428   0.275363
0.519568   0.284984
0.50641   0.293795
0.493903   0.301903
0.481998   0.309391
0.470654   0.316333
0.459831   0.322783
0.449495   0.328796
0.439614   0.334415
0.430157   0.339679
0.421099   0.34462
0.412415   0.349268
0.404082   0.353646
0.396079   0.357779
0.388386   0.361689
0.380987   0.365389
0.373865   0.368898
0.367004   0.37223
0.36039   0.375398
0.35401   0.378413
0.347853   0.38129
0.341906   0.384032
0.336158   0.386651
