8.33333   -0.000471644
5.83333   -0.00132827
4.5   -0.0028689
3.66667   -0.00531401
3.09524   -0.00890845
2.67857   -0.0139381
2.36111   -0.0207628
2.11111   -0.0298792
1.90909   -0.0420332
1.74242   -0.0583997
1.60256   -0.0808301
1.48352   -0.112092
1.38095   -0.155835
1.29167   -0.215577
1.21324   -0.291537
1.14379   -0.374759
1.08187   -0.442656
1.02632   -0.466389
0.97619   -0.43194
0.930736   -0.352283
0.889328   -0.254442
0.851449   -0.160096
0.816667   -0.0791279
0.784615   -0.013129
0.754986   0.0398529
0.727513   0.0825622
0.701971   0.117449
0.678161   0.146428
0.655914   0.170906
0.635081   0.191907
0.61553   0.210173
0.597148   0.226245
0.579832   0.240531
0.563492   0.253334
0.548048   0.26489
0.533428   0.275386
0.519568   0.284969
0.50641   0.293759
0.493903   0.301853
0.481998   0.309334
0.470654   0.316272
0.459831   0.322724
0.449495   0.328737
0.439614   0.334362
0.430157   0.339627
0.421099   0.344573
0.412415   0.349226
0.404082   0.353606
0.396079   0.357745
0.388386   0.361656
0.380987   0.36536
0.373865   0.368873
0.367004   0.372207
0.36039   0.375377
0.35401   0.378394
0.347853   0.381273
0.341906   0.384017
0.336158   0.38664
